Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name_y,City,Country_y,Postcode,Loyalty Card,Coffee Type_y,Roast Type_y,Size_y,Unit Price_y,Price per 100g,Profit,Total Revenue
DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3,Gale Croysdale,Charleston,United States,25336,Yes,Rob,D,1,8.95,0.895,0.537,27.387
NVN-66443-451,2021-08-20,98921-82417-GN,R-D-1,2,Alric Darth,Anchorage,United States,99507,No,Rob,D,1,8.95,0.895,0.537,18.437
ZPW-31329-741,2019-06-08,27132-68907-RC,R-D-1,6,Ailey Brash,Flushing,United States,11388,Yes,Rob,D,1,8.95,0.895,0.537,54.237
BGB-67996-089,2022-01-30,06279-72603-JE,R-D-1,5,Rana Sharer,Huntington,United States,25705,No,Rob,D,1,8.95,0.895,0.537,45.287
AAQ-13644-699,2022-06-03,46296-42617-OQ,R-D-1,4,Fernando Sulman,Asheville,United States,28805,Yes,Rob,D,1,8.95,0.895,0.537,36.337
JQT-14347-517,2019-07-26,11621-09964-ID,R-D-1,1,Lorelei Nardoni,Saint Louis,United States,63126,No,Rob,D,1,8.95,0.895,0.537,9.487
XKK-06692-189,2021-12-27,86579-92122-OC,R-D-1,3,Brenn Dundredge,Oklahoma City,United States,73129,Yes,Rob,D,1,8.95,0.895,0.537,27.387
YIT-15877-117,2022-04-13,24155-79322-EQ,R-D-1,1,Morly Rocks,Crossmolina,Ireland,A98,Yes,Rob,D,1,8.95,0.895,0.537,9.487
ITA-87418-783,2020-05-22,39396-12890-PE,R-D-2.5,2,Terence Vanyutin,Migrate,United States,41905,No,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
TDZ-59011-211,2019-06-13,57611-05522-ST,R-D-2.5,4,Pall Redford,Caherconlish,Ireland,F45,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
TIR-71396-998,2022-03-06,14204-14186-LA,R-D-2.5,4,Angelia Cockrem,Vienna,United States,22184,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
XOQ-12405-419,2020-04-12,91513-75657-PH,R-D-2.5,4,Hally Lorait,Buffalo,United States,14205,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
MEK-39769-035,2021-06-27,15380-76513-PS,R-D-2.5,3,Paulo Yea,Ashford,Ireland,H12,No,Rob,D,2.5,20.585,0.8234,1.2351,155.6226
JAF-18294-750,2019-09-06,73564-98204-EY,R-D-2.5,6,Say Risborough,Chattanooga,United States,37416,Yes,Rob,D,2.5,20.585,0.8234,1.2351,310.0101
YQU-65147-580,2022-03-26,80247-70000-HT,R-D-2.5,1,Emiline Galgey,New York City,United States,10009,No,Rob,D,2.5,20.585,0.8234,1.2351,52.6976
RXW-91413-276,2020-08-15,29588-35679-RG,R-D-2.5,2,Nicko Corps,Columbia,United States,29220,No,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
RWI-84131-848,2019-02-22,16385-11286-NX,R-D-2.5,2,Mohandis Spurden,Charlotte,United States,28210,Yes,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
ULA-24644-321,2021-08-13,67010-92988-CT,R-D-2.5,4,Reube Cawley,Ballyboden,Ireland,D6W,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
AJV-18231-334,2020-07-05,23473-41001-CD,R-D-2.5,2,Agnes Adamides,Liverpool,United Kingdom,L74,No,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
VIO-27668-766,2019-12-15,10074-20104-NN,R-D-2.5,1,Dick Drinkall,Knoxville,United States,37939,Yes,Rob,D,2.5,20.585,0.8234,1.2351,52.6976
AOT-70449-651,2022-06-11,53414-73391-CR,R-D-2.5,5,Cindra Burling,Schenectady,United States,12305,Yes,Rob,D,2.5,20.585,0.8234,1.2351,258.5476
XPG-66112-335,2020-07-19,58118-22461-GC,R-D-2.5,4,Jackquelin Chugg,Shawnee Mission,United States,66225,No,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
PKN-19556-918,2022-04-29,00445-42781-KX,R-D-2.5,5,Faunie Brigham,Castlerea,Ireland,F45,Yes,Rob,D,2.5,20.585,0.8234,1.2351,258.5476
TZU-64255-831,2022-05-13,34666-76738-SQ,R-D-2.5,2,Marne Mingey,Miami,United States,33233,No,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
LXR-09892-726,2020-07-13,50924-94200-SQ,R-D-2.5,2,Boyce Tarte,Olympia,United States,98506,Yes,Rob,D,2.5,20.585,0.8234,1.2351,104.1601
KMB-95211-174,2021-04-16,23941-30203-MO,R-D-2.5,4,Lenette Dwerryhouse,Fort Worth,United States,76105,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
UOM-71431-481,2022-03-26,65732-22589-OW,R-D-2.5,1,Kippie Marrison,Denver,United States,80243,Yes,Rob,D,2.5,20.585,0.8234,1.2351,52.6976
HST-96923-073,2019-07-18,54722-76431-EX,R-D-2.5,6,Helli Petroulis,Mullagh,Ireland,V31,No,Rob,D,2.5,20.585,0.8234,1.2351,310.0101
KAW-95195-329,2020-07-04,34570-99384-AF,R-D-2.5,4,Sharity Wickens,Cavan,Ireland,H12,Yes,Rob,D,2.5,20.585,0.8234,1.2351,207.0851
ERC-54560-934,2022-05-30,11932-85629-CU,R-D-2.5,6,Hadley Reuven,Grand Rapids,United States,49560,No,Rob,D,2.5,20.585,0.8234,1.2351,310.0101
SNZ-65340-705,2022-05-20,21134-81676-FR,L-L-0.2,1,Melvin Wharfe,Kill,Ireland,P24,Yes,Lib,L,0.2,4.755,2.3775,0.61815,1.56915
SCT-60553-454,2021-07-17,39123-12846-YJ,L-L-0.2,5,Gallard Gatheral,Grand Forks,United States,58207,No,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
EEJ-16185-108,2019-02-09,65552-60476-KY,L-L-0.2,5,Nona Linklater,Naples,United States,34114,Yes,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
ANM-16388-634,2021-11-19,77343-52608-FF,L-L-0.2,2,Nat Saleway,Burbank,United States,91505,No,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
GAZ-58626-277,2021-01-04,69533-84907-FA,L-L-0.2,2,Shirlene Edmondson,Newmarket on Fergus,Ireland,P17,No,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4,Geneva Standley,Killorglin,Ireland,H14,Yes,Lib,L,0.2,4.755,2.3775,0.61815,4.42215
WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1,Vanna Le - Count,Spartanburg,United States,29305,No,Lib,L,0.2,4.755,2.3775,0.61815,1.56915
JLN-14700-924,2020-06-28,79058-02767-CP,L-L-0.2,5,Conny Gheraldi,Kinloch,United Kingdom,PH43,No,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
HVW-25584-144,2020-04-30,93405-51204-UW,L-L-0.2,5,Lexie Mallan,Baton Rouge,United States,70820,Yes,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,Garland,United States,75049,Yes,Lib,L,0.2,4.755,2.3775,0.61815,6.32415
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,Dallas,United States,75372,No,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
RUJ-30649-712,2022-03-11,93224-71517-WV,L-L-0.2,2,Orly Ryland,Fargo,United States,58122,Yes,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,5,Sim Pamphilon,Ballylinan,Ireland,P56,No,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,2,Stan Barribal,Bagenalstown,Ireland,R21,Yes,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,5,Alvis Elwin,Minneapolis,United States,55480,No,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
CTE-31437-326,2019-01-02,22721-63196-UJ,L-L-0.2,3,Gladi Ducker,Belfast,United Kingdom,BT2,No,Lib,L,0.2,4.755,2.3775,0.61815,3.47115
FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2,Timoteo Glisane,Ballivor,Ireland,D17,No,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6,Brendan Grece,Halton,United Kingdom,LS9,No,Lib,L,0.2,4.755,2.3775,0.61815,6.32415
WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4,Claiborne Mottram,Austin,United States,78715,Yes,Lib,L,0.2,4.755,2.3775,0.61815,4.42215
AHY-20324-088,2020-09-06,63499-24884-PP,L-L-0.2,2,Nicky Ayris,Kinloch,United Kingdom,PH43,Yes,Lib,L,0.2,4.755,2.3775,0.61815,2.52015
KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6,Foster Constance,Dallas,United States,75287,No,Lib,L,0.2,4.755,2.3775,0.61815,6.32415
OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5,Karylin Huddart,Arlington,United States,76011,Yes,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1,Caddric Atcheson,Washington,United States,20470,Yes,Lib,L,0.2,4.755,2.3775,0.61815,1.56915
JGZ-16947-591,2021-02-02,14264-41252-SL,L-L-0.2,6,Willy Pummery,Muskegon,United States,49444,No,Lib,L,0.2,4.755,2.3775,0.61815,6.32415
GUG-45603-775,2022-02-06,40959-32642-DN,L-L-0.2,5,Rhodie Strathern,Little Rock,United States,72215,Yes,Lib,L,0.2,4.755,2.3775,0.61815,5.37315
GFK-52063-244,2020-06-29,44981-99666-XB,L-L-0.5,6,Una Welberry,Upton,United Kingdom,DN21,Yes,Lib,L,0.5,9.51,1.902,1.2363,29.7663
LGD-24408-274,2019-04-25,13694-25001-LX,L-L-0.5,3,Silvio Strase,Denver,United States,80291,No,Lib,L,0.5,9.51,1.902,1.2363,15.5013
HYF-10254-369,2019-11-14,30373-66619-CB,L-L-0.5,1,Zaccaria Sherewood,Fresno,United States,93715,No,Lib,L,0.5,9.51,1.902,1.2363,5.9913
MGQ-98961-173,2022-04-05,83895-90735-XH,L-L-0.5,4,Brook Drage,Dayton,United States,45432,No,Lib,L,0.5,9.51,1.902,1.2363,20.2563
NOP-21394-646,2021-05-23,16982-35708-BZ,L-L-0.5,4,Nealson Cuttler,Washington,United States,20535,No,Lib,L,0.5,9.51,1.902,1.2363,20.2563
FTV-77095-168,2021-04-08,66708-26678-QK,L-L-0.5,6,Adriana Lazarus,Ogden,United States,84409,No,Lib,L,0.5,9.51,1.902,1.2363,29.7663
MQU-86100-929,2019-06-04,64418-01720-VW,L-L-0.5,4,Homer Dulany,El Paso,United States,79934,Yes,Lib,L,0.5,9.51,1.902,1.2363,20.2563
BNZ-20544-633,2020-10-21,31798-95707-NR,L-L-0.5,4,Gothart Bamfield,Irving,United States,75037,Yes,Lib,L,0.5,9.51,1.902,1.2363,20.2563
SCN-51395-066,2022-01-18,72164-90254-EJ,L-L-0.5,4,Nalani Pirrone,Wilkes Barre,United States,18706,No,Lib,L,0.5,9.51,1.902,1.2363,20.2563
ZQI-47236-301,2019-07-25,23446-47798-ID,L-L-0.5,5,Carmelita Thowes,Rochester,United States,14652,No,Lib,L,0.5,9.51,1.902,1.2363,25.0113
ISJ-48676-420,2021-10-10,93046-67561-AY,L-L-0.5,6,Keefer Cake,San Jose,United States,95108,No,Lib,L,0.5,9.51,1.902,1.2363,29.7663
CKS-47815-571,2021-11-02,45666-86771-EH,L-L-0.5,3,Ardith Chill,Thorpe,United Kingdom,BD23,Yes,Lib,L,0.5,9.51,1.902,1.2363,15.5013
EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,5,Gabey Cogan,Hampton,United States,23663,No,Lib,L,0.5,9.51,1.902,1.2363,25.0113
QHL-27188-431,2019-09-28,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,San Francisco,United States,94121,No,Lib,L,0.5,9.51,1.902,1.2363,10.7463
NUU-03893-975,2020-01-17,41054-59693-XE,L-L-0.5,2,Vinny Shoebotham,Brooklyn,United States,11254,No,Lib,L,0.5,9.51,1.902,1.2363,10.7463
FSA-98650-921,2020-02-28,01841-48191-NL,L-L-0.5,2,Cam Jewster,Dayton,United States,45426,Yes,Lib,L,0.5,9.51,1.902,1.2363,10.7463
UJV-32333-364,2021-12-03,86110-83695-YS,L-L-0.5,1,Merell Zanazzi,Lexington,United States,40596,No,Lib,L,0.5,9.51,1.902,1.2363,5.9913
CNJ-56058-223,2020-08-11,40780-22081-LX,L-L-0.5,3,Alberta Balsdone,Largo,United States,34643,No,Lib,L,0.5,9.51,1.902,1.2363,15.5013
SFC-34054-213,2019-03-10,08100-71102-HQ,L-L-0.5,4,Marvin Gundry,Castlebridge,Ireland,R14,No,Lib,L,0.5,9.51,1.902,1.2363,20.2563
NTJ-88319-746,2021-08-03,90882-88130-KQ,L-L-0.5,3,Zachary Tramel,Newark,United States,7195,No,Lib,L,0.5,9.51,1.902,1.2363,15.5013
IKK-62234-199,2022-03-31,91190-84826-IQ,L-L-0.5,6,Raphaela Schankelborg,Pittsburgh,United States,15250,Yes,Lib,L,0.5,9.51,1.902,1.2363,29.7663
LQU-08404-173,2020-12-03,09960-34242-LZ,L-L-1,3,Salomo Cushworth,Trenton,United States,8650,No,Lib,L,1,15.85,1.585,2.0605,49.6105
WDR-06028-345,2019-08-16,66508-21373-OQ,L-L-1,1,Ingeberg Mulliner,Birmingham,United Kingdom,B40,No,Lib,L,1,15.85,1.585,2.0605,17.9105
QPM-95832-683,2019-11-06,35058-04550-VC,L-L-1,2,Murdock Hame,Balally,Ireland,D04,No,Lib,L,1,15.85,1.585,2.0605,33.7605
VNC-93921-469,2020-01-31,04666-71569-RI,L-L-1,1,Zacharias Kiffe,Milwaukee,United States,53205,Yes,Lib,L,1,15.85,1.585,2.0605,17.9105
UDH-24280-432,2021-05-16,44865-58249-RY,L-L-1,4,Neely Broadberrie,Washington,United States,20057,No,Lib,L,1,15.85,1.585,2.0605,65.4605
VRT-39834-265,2021-01-07,86686-37462-CK,L-L-1,3,Hamish Skeech,Valleymount,Ireland,A83,Yes,Lib,L,1,15.85,1.585,2.0605,49.6105
LRK-97117-150,2019-07-08,33000-22405-LO,L-L-1,6,Sean Lorenzetti,El Paso,United States,79945,No,Lib,L,1,15.85,1.585,2.0605,97.1605
TXB-80533-417,2020-10-28,54597-57004-QM,L-L-1,2,Felicia Jecock,Baton Rouge,United States,70836,No,Lib,L,1,15.85,1.585,2.0605,33.7605
MBM-00112-248,2019-09-02,50238-24377-ZS,L-L-1,5,Currey MacAllister,Danbury,United States,6816,Yes,Lib,L,1,15.85,1.585,2.0605,81.3105
RKW-81145-984,2019-03-11,98661-69719-VI,L-L-1,3,Celia Bakeup,Saint Cloud,United States,56372,No,Lib,L,1,15.85,1.585,2.0605,49.6105
MBT-23379-866,2022-05-10,82990-92703-IX,L-L-1,5,Nataniel Helkin,Philadelphia,United States,19191,No,Lib,L,1,15.85,1.585,2.0605,81.3105
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,Killian Osler,Lansing,United States,48930,Yes,Lib,L,1,15.85,1.585,2.0605,65.4605
AYY-83051-752,2019-01-22,46431-09298-OU,L-L-1,6,Carolee Winchcombe,Little Rock,United States,72209,Yes,Lib,L,1,15.85,1.585,2.0605,97.1605
ALP-37623-536,2020-07-03,24689-69376-XX,L-L-1,6,Charmane Denys,Carlton,United Kingdom,DL8,No,Lib,L,1,15.85,1.585,2.0605,97.1605
YZG-20575-451,2020-03-02,64845-00270-NO,L-L-1,4,Rhetta Zywicki,Ballinteer,Ireland,D6W,No,Lib,L,1,15.85,1.585,2.0605,65.4605
VPX-08817-517,2020-11-15,46963-10322-ZA,L-L-1,5,Granger Fantham,Los Angeles,United States,90035,Yes,Lib,L,1,15.85,1.585,2.0605,81.3105
UZL-46108-213,2021-11-11,75961-20170-RD,L-L-1,2,Graeme Whitehead,Nashville,United States,37240,No,Lib,L,1,15.85,1.585,2.0605,33.7605
FWE-98471-488,2022-07-19,27930-59250-JT,L-L-1,5,Allis Wilmore,Houston,United States,77260,No,Lib,L,1,15.85,1.585,2.0605,81.3105
ABK-08091-531,2020-10-30,53864-36201-FG,L-L-1,3,Tess Benediktovich,Albuquerque,United States,87140,Yes,Lib,L,1,15.85,1.585,2.0605,49.6105
PDB-98743-282,2022-01-23,51940-02669-OR,L-L-1,3,Skelly Dolohunty,Ballymun,Ireland,D11,No,Lib,L,1,15.85,1.585,2.0605,49.6105
KJB-98240-098,2022-01-30,77746-08153-PM,L-L-1,5,Chad Miguel,Hagerstown,United States,21747,Yes,Lib,L,1,15.85,1.585,2.0605,81.3105
ULR-52653-960,2021-10-04,04152-34436-IE,L-L-2.5,2,Maurie Bartol,Boston,United States,2216,No,Lib,L,2.5,36.455,1.4582,4.73915,187.01415
DWZ-69106-473,2019-05-15,76447-50326-IC,L-L-2.5,4,Karry Flanders,Crumlin,Ireland,D6W,Yes,Lib,L,2.5,36.455,1.4582,4.73915,369.28915
YHV-68700-050,2019-09-11,26333-67911-OL,L-L-2.5,2,Hartley Mattioli,Kinloch,United Kingdom,PH43,No,Lib,L,2.5,36.455,1.4582,4.73915,187.01415
CQM-49696-263,2019-10-25,76534-45229-SG,L-L-2.5,3,Sheppard Yann,Colorado Springs,United States,80930,Yes,Lib,L,2.5,36.455,1.4582,4.73915,278.15165
QJB-90477-635,2022-06-12,89714-19856-WX,L-L-2.5,4,Doll Beauchamp,Stamford,United States,6912,No,Lib,L,2.5,36.455,1.4582,4.73915,369.28915
TME-59627-221,2021-04-30,72282-40594-RX,L-L-2.5,6,Alexa Sizey,Portland,United States,97296,No,Lib,L,2.5,36.455,1.4582,4.73915,551.56415
LAA-41879-001,2022-02-10,11408-81032-UR,L-L-2.5,1,Tomas Sutty,New York City,United States,10150,No,Lib,L,2.5,36.455,1.4582,4.73915,95.87665
BRV-64870-915,2019-04-16,32070-55528-UG,L-L-2.5,5,Samuele Ales0,Ballinroad,Ireland,D07,No,Lib,L,2.5,36.455,1.4582,4.73915,460.42665
BYZ-39669-954,2020-07-18,66408-53777-VE,L-L-2.5,1,Lyndsey Megany,Buffalo,United States,14276,No,Lib,L,2.5,36.455,1.4582,4.73915,95.87665
ICF-17486-106,2020-01-27,19196-09748-DB,L-L-2.5,1,Waylan Springall,Alhambra,United States,91841,Yes,Lib,L,2.5,36.455,1.4582,4.73915,95.87665
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,Erny Stenyng,Springfield,United States,62723,No,Lib,L,2.5,36.455,1.4582,4.73915,187.01415
UMM-28497-689,2020-11-03,05325-97750-WP,L-L-2.5,3,Cody Verissimo,Upton,United Kingdom,DN21,Yes,Lib,L,2.5,36.455,1.4582,4.73915,278.15165
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,Bo Kindley,Pasadena,United States,91186,Yes,Lib,L,2.5,36.455,1.4582,4.73915,369.28915
IXW-20780-268,2020-06-24,20236-64364-QL,L-L-2.5,2,Shay Couronne,Fargo,United States,58122,Yes,Lib,L,2.5,36.455,1.4582,4.73915,187.01415
OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2,Jeno Druitt,Pasadena,United States,91186,Yes,Lib,L,2.5,36.455,1.4582,4.73915,187.01415
EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5,Davida Caro,Baltimore,United States,21290,Yes,Lib,L,2.5,36.455,1.4582,4.73915,460.42665
SWP-88281-918,2022-01-10,77657-61366-FY,L-L-2.5,4,Derrek Allpress,Long Beach,United States,90831,No,Lib,L,2.5,36.455,1.4582,4.73915,369.28915
LDK-71031-121,2019-01-10,84761-40784-SV,L-L-2.5,1,Andie Rudram,Las Vegas,United States,89155,No,Lib,L,2.5,36.455,1.4582,4.73915,95.87665
YVH-19865-819,2019-11-09,08946-56610-IH,L-L-2.5,4,Lacee Burtenshaw,Lawrenceville,United States,30045,No,Lib,L,2.5,36.455,1.4582,4.73915,369.28915
KPO-24942-184,2021-03-21,70567-65133-CN,L-L-2.5,3,Desdemona Eye,Bagenalstown,Ireland,R21,No,Lib,L,2.5,36.455,1.4582,4.73915,278.15165
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.2,5,Adrian Swaine,Aurora,United States,80044,No,Lib,M,0.2,4.365,2.1825,0.56745,4.93245
QUQ-90580-772,2021-02-06,77634-13918-GJ,L-M-0.2,2,Zorina Ponting,Little Rock,United States,72204,No,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
LEF-83057-763,2021-06-15,15395-90855-VB,L-M-0.2,5,Alikee Carryer,Charlotte,United States,28230,Yes,Lib,M,0.2,4.365,2.1825,0.56745,4.93245
DBC-44122-300,2020-11-04,13366-78506-KP,L-M-0.2,3,Aube Follett,Columbus,United States,43210,Yes,Lib,M,0.2,4.365,2.1825,0.56745,3.18645
MWP-46239-785,2019-04-27,87979-56781-YV,L-M-0.2,5,Stanford Rodliff,Newport News,United States,23605,Yes,Lib,M,0.2,4.365,2.1825,0.56745,4.93245
QNA-31113-984,2019-04-07,60512-78550-WS,L-M-0.2,4,Osmund Clausen-Thue,El Paso,United States,88553,No,Lib,M,0.2,4.365,2.1825,0.56745,4.05945
CCZ-19589-212,2021-03-27,05754-41702-FG,L-M-0.2,2,Kristos Streight,Wilkes Barre,United States,18706,No,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
YFH-87456-208,2019-06-12,23600-98432-ME,L-M-0.2,2,Sinclare Edsell,Newark,United States,19725,Yes,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
RDM-99811-230,2019-11-27,22349-47389-GY,L-M-0.2,5,Benn Checci,Eaton,United Kingdom,DN22,No,Lib,M,0.2,4.365,2.1825,0.56745,4.93245
AEL-51169-725,2020-02-03,37430-29579-HD,L-M-0.2,6,Eveleen Bletsor,West Hartford,United States,6127,Yes,Lib,M,0.2,4.365,2.1825,0.56745,5.80545
DGL-29648-995,2021-07-16,59367-30821-ZQ,L-M-0.2,2,Silvio Iorizzi,Spartanburg,United States,29305,Yes,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
IDQ-20193-502,2019-05-06,36021-61205-DF,L-M-0.2,2,Rutger Pithcock,Knoxville,United States,37924,Yes,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
NNB-20459-430,2022-07-25,79825-17822-UH,L-M-0.2,2,Daryn Dibley,Kissimmee,United States,34745,No,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
AWH-16980-469,2020-05-11,27493-46921-TZ,L-M-0.2,6,Fanny Flanagan,Tyler,United States,75799,No,Lib,M,0.2,4.365,2.1825,0.56745,5.80545
SLD-63003-334,2022-02-17,55515-37571-RS,L-M-0.2,6,Wain Stearley,High Point,United States,27264,No,Lib,M,0.2,4.365,2.1825,0.56745,5.80545
GEJ-39834-935,2021-12-25,49412-86877-VY,L-M-0.2,6,Pippo Witherington,Detroit,United States,48211,Yes,Lib,M,0.2,4.365,2.1825,0.56745,5.80545
YUL-42750-776,2021-11-23,24845-36117-TI,L-M-0.2,2,Cissiee Raisbeck,Shreveport,United States,71161,Yes,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
RIK-61730-794,2020-11-12,69761-61146-KD,L-M-0.2,6,Ancell Fendt,Milwaukee,United States,53234,Yes,Lib,M,0.2,4.365,2.1825,0.56745,5.80545
UMT-26130-151,2019-05-21,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,Syracuse,United States,13205,Yes,Lib,M,0.2,4.365,2.1825,0.56745,3.18645
CFZ-53492-600,2022-03-14,64896-18468-BT,L-M-0.2,1,Selle Scurrer,Upton,United Kingdom,DN21,No,Lib,M,0.2,4.365,2.1825,0.56745,1.44045
PMV-54491-220,2019-04-11,87242-18006-IR,L-M-0.2,2,Lyon Ibert,Sunnyvale,United States,94089,No,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
BZE-96093-118,2021-10-19,43452-18035-DH,L-M-0.2,2,Alva Filipczak,Moycullen,Ireland,A41,No,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
SFD-00372-284,2020-07-19,54798-14109-HC,L-M-0.2,2,Odelia Skerme,Oklahoma City,United States,73167,Yes,Lib,M,0.2,4.365,2.1825,0.56745,2.31345
WBA-85905-175,2022-07-13,41252-45992-VS,L-M-0.2,1,Trumaine Tewelson,El Paso,United States,88553,No,Lib,M,0.2,4.365,2.1825,0.56745,1.44045
WOQ-36015-429,2021-09-25,51427-89175-QJ,L-M-0.5,6,Adrian Swaine,Aurora,United States,80044,No,Lib,M,0.5,8.73,1.746,1.1349,27.3249
HUB-47311-849,2021-12-07,04521-04300-OK,L-M-0.5,3,Stanislaus Gilroy,Saint Paul,United States,55123,Yes,Lib,M,0.5,8.73,1.746,1.1349,14.2299
QDV-03406-248,2019-05-23,74126-88836-KA,L-M-0.5,3,Stevana Woodham,Drumcondra,Ireland,D11,Yes,Lib,M,0.5,8.73,1.746,1.1349,14.2299
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,Deana Staite,Houston,United States,77281,No,Lib,M,0.5,8.73,1.746,1.1349,9.8649
WDV-73864-037,2022-03-13,66044-25298-TA,L-M-0.5,5,Lawrence Pratt,Anchorage,United States,99522,Yes,Lib,M,0.5,8.73,1.746,1.1349,22.9599
SKO-45740-621,2020-01-16,04666-71569-RI,L-M-0.5,2,Zacharias Kiffe,Milwaukee,United States,53205,Yes,Lib,M,0.5,8.73,1.746,1.1349,9.8649
QAW-05889-019,2021-12-29,68810-07329-EU,L-M-0.5,5,Virgil Baumadier,Kansas City,United States,64125,Yes,Lib,M,0.5,8.73,1.746,1.1349,22.9599
JSN-73975-443,2022-06-27,93047-98331-DD,L-M-0.5,1,Annabella Danzey,Lincoln,United States,68505,Yes,Lib,M,0.5,8.73,1.746,1.1349,5.4999
CBT-15092-420,2019-12-17,71364-35210-HS,L-M-0.5,1,Wain Cholomin,Birmingham,United Kingdom,B12,Yes,Lib,M,0.5,8.73,1.746,1.1349,5.4999
CPX-19312-088,2020-07-31,38387-64959-WW,L-M-0.5,6,Franny Kienlein,Coolock,Ireland,D17,Yes,Lib,M,0.5,8.73,1.746,1.1349,27.3249
ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,5,Layne Imason,Houston,United States,77070,Yes,Lib,M,0.5,8.73,1.746,1.1349,22.9599
ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,5,Charin Penwarden,Whitegate,Ireland,D15,No,Lib,M,0.5,8.73,1.746,1.1349,22.9599
TRZ-94735-865,2019-02-05,54462-58311-YF,L-M-0.5,4,Teddi Quadri,Ballina,Ireland,F26,Yes,Lib,M,0.5,8.73,1.746,1.1349,18.5949
ZHQ-30471-635,2019-04-08,40600-58915-WZ,L-M-0.5,5,Sharona Danilchik,Halton,United Kingdom,LS9,No,Lib,M,0.5,8.73,1.746,1.1349,22.9599
RJI-71409-490,2021-04-26,31613-41626-KX,L-M-0.5,5,Chris Croster,Tampa,United States,33673,Yes,Lib,M,0.5,8.73,1.746,1.1349,22.9599
VGI-33205-360,2019-03-21,96762-10814-DA,L-M-0.5,6,Jereme Gippes,Twyford,United Kingdom,LE14,Yes,Lib,M,0.5,8.73,1.746,1.1349,27.3249
YIE-87008-621,2019-06-22,22503-52799-MI,L-M-0.5,4,Shelley Titley,Fargo,United States,58122,No,Lib,M,0.5,8.73,1.746,1.1349,18.5949
